sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84330>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-10 00:25:13 -0800,2017-02-10 00:00:00 -0800,2017-02-10 01:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c83d40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-10 19:17:54 -0800,2017-02-10 19:00:00 -0800,2017-02-10 20:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c85050>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-10 20:03:06 -0800,2017-02-10 20:00:00 -0800,2017-02-10 21:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c858c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-10 21:03:25 -0800,2017-02-10 21:00:00 -0800,2017-02-10 22:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84d30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-10 22:13:41 -0800,2017-02-10 22:00:00 -0800,2017-02-10 23:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84bf0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-10 23:12:52 -0800,2017-02-10 23:00:00 -0800,2017-02-11 00:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84b00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 00:00:00 -0800,2017-02-11 01:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84510>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 01:00:00 -0800,2017-02-11 02:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84e20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 02:00:00 -0800,2017-02-11 03:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c84d80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 03:00:00 -0800,2017-02-11 04:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4497110>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 04:00:00 -0800,2017-02-11 05:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c85aa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 05:00:00 -0800,2017-02-11 06:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448b860>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 06:00:00 -0800,2017-02-11 07:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448b090>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 07:00:00 -0800,2017-02-11 08:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448bae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 08:00:00 -0800,2017-02-11 09:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448bb80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 09:00:00 -0800,2017-02-11 10:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c853c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 10:00:00 -0800,2017-02-11 11:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448b590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:18:50 -0800,2017-02-11 11:00:00 -0800,2017-02-11 12:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448b7c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 12:42:38 -0800,2017-02-11 12:00:00 -0800,2017-02-11 13:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448b8b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 13:06:18 -0800,2017-02-11 13:00:00 -0800,2017-02-11 14:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448b680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 14:01:51 -0800,2017-02-11 14:00:00 -0800,2017-02-11 15:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448ba90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 19:18:40 -0800,2017-02-11 19:00:00 -0800,2017-02-11 20:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448bcc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 20:14:59 -0800,2017-02-11 20:00:00 -0800,2017-02-11 21:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448bef0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 21:51:11 -0800,2017-02-11 21:00:00 -0800,2017-02-11 22:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448bf40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-11 22:16:22 -0800,2017-02-11 22:00:00 -0800,2017-02-11 23:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448c300>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 00:02:19 -0800,2017-02-11 23:00:00 -0800,2017-02-12 00:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448bf90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 01:05:28 -0800,2017-02-12 00:00:00 -0800,2017-02-12 01:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448c260>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 01:55:51 -0800,2017-02-12 01:00:00 -0800,2017-02-12 02:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448c210>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 02:01:58 -0800,2017-02-12 02:00:00 -0800,2017-02-12 03:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449b850>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 13:29:05 -0800,2017-02-12 13:00:00 -0800,2017-02-12 14:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449b7b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 14:22:20 -0800,2017-02-12 14:00:00 -0800,2017-02-12 15:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449b8a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 15:09:20 -0800,2017-02-12 15:00:00 -0800,2017-02-12 16:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449ba80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 17:32:35 -0800,2017-02-12 16:00:00 -0800,2017-02-12 17:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449bb20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 17:32:35 -0800,2017-02-12 17:00:00 -0800,2017-02-12 18:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449bbc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 18:43:11 -0800,2017-02-12 18:00:00 -0800,2017-02-12 19:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c46954a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 19:51:01 -0800,2017-02-12 19:00:00 -0800,2017-02-12 20:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4a8bea0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 20:15:06 -0800,2017-02-12 20:00:00 -0800,2017-02-12 21:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448dac0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 21:43:59 -0800,2017-02-12 21:00:00 -0800,2017-02-12 22:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4a8d070>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 22:01:29 -0800,2017-02-12 22:00:00 -0800,2017-02-12 23:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c489c070>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-12 23:20:41 -0800,2017-02-12 23:00:00 -0800,2017-02-13 00:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c46955e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 00:26:34 -0800,2017-02-13 00:00:00 -0800,2017-02-13 01:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4695680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 02:10:54 -0800,2017-02-13 01:00:00 -0800,2017-02-13 02:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d5c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 02:37:40 -0800,2017-02-13 02:00:00 -0800,2017-02-13 03:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d980>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 03:25:33 -0800,2017-02-13 03:00:00 -0800,2017-02-13 04:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448da70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 12:21:39 -0800,2017-02-13 04:00:00 -0800,2017-02-13 05:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d250>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 12:21:39 -0800,2017-02-13 10:00:00 -0800,2017-02-13 11:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d2a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 12:21:39 -0800,2017-02-13 11:00:00 -0800,2017-02-13 12:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 12:21:39 -0800,2017-02-13 12:00:00 -0800,2017-02-13 13:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c489ca70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 13:01:05 -0800,2017-02-13 13:00:00 -0800,2017-02-13 14:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4a865e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 15:00:40 -0800,2017-02-13 14:00:00 -0800,2017-02-13 15:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d480>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 15:35:07 -0800,2017-02-13 15:00:00 -0800,2017-02-13 16:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4498420>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 16:48:21 -0800,2017-02-13 16:00:00 -0800,2017-02-13 17:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448c6c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 18:02:53 -0800,2017-02-13 17:00:00 -0800,2017-02-13 18:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4a85ff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 18:14:52 -0800,2017-02-13 18:00:00 -0800,2017-02-13 19:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4488610>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 19:04:16 -0800,2017-02-13 19:00:00 -0800,2017-02-13 20:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448c580>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 20:00:29 -0800,2017-02-13 20:00:00 -0800,2017-02-13 21:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448cf80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 22:03:33 -0800,2017-02-13 21:00:00 -0800,2017-02-13 22:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c449a860>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 23:06:21 -0800,2017-02-13 22:00:00 -0800,2017-02-13 23:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c44887f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-13 23:49:16 -0800,2017-02-13 23:00:00 -0800,2017-02-14 00:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4a98e20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 00:02:33 -0800,2017-02-14 00:00:00 -0800,2017-02-14 01:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4695310>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 02:03:46 -0800,2017-02-14 01:00:00 -0800,2017-02-14 02:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c448d020>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 03:01:58 -0800,2017-02-14 02:00:00 -0800,2017-02-14 03:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c46953b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 03:03:33 -0800,2017-02-14 03:00:00 -0800,2017-02-14 04:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4694f50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 11:08:12 -0800,2017-02-14 10:00:00 -0800,2017-02-14 11:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4a9ec30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 11:08:12 -0800,2017-02-14 11:00:00 -0800,2017-02-14 12:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4694320>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 12:09:05 -0800,2017-02-14 12:00:00 -0800,2017-02-14 13:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8f6e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 13:01:30 -0800,2017-02-14 13:00:00 -0800,2017-02-14 14:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8f780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 15:00:58 -0800,2017-02-14 14:00:00 -0800,2017-02-14 15:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8f820>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 15:16:12 -0800,2017-02-14 15:00:00 -0800,2017-02-14 16:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8f8c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 16:19:19 -0800,2017-02-14 16:00:00 -0800,2017-02-14 17:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8f960>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 17:00:33 -0800,2017-02-14 17:00:00 -0800,2017-02-14 18:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fa00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 18:01:03 -0800,2017-02-14 18:00:00 -0800,2017-02-14 19:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8faa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 19:07:42 -0800,2017-02-14 19:00:00 -0800,2017-02-14 20:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fb40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 20:00:55 -0800,2017-02-14 20:00:00 -0800,2017-02-14 21:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fbe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 21:02:20 -0800,2017-02-14 21:00:00 -0800,2017-02-14 22:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8ff00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-14 22:39:09 -0800,2017-02-14 22:00:00 -0800,2017-02-14 23:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8faf0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 00:00:03 -0800,2017-02-14 23:00:00 -0800,2017-02-15 00:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fb90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 00:26:15 -0800,2017-02-15 00:00:00 -0800,2017-02-15 01:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fc30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 02:00:46 -0800,2017-02-15 01:00:00 -0800,2017-02-15 02:00:00 -0800,HKCategoryValueAppleStandHourIdle
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fcd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 02:08:56 -0800,2017-02-15 02:00:00 -0800,2017-02-15 03:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8ffa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 17:59:30 -0800,2017-02-15 16:00:00 -0800,2017-02-15 17:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8ff50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 17:59:30 -0800,2017-02-15 17:00:00 -0800,2017-02-15 18:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c8fff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 18:00:28 -0800,2017-02-15 18:00:00 -0800,2017-02-15 19:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c90090>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 19:18:17 -0800,2017-02-15 19:00:00 -0800,2017-02-15 20:00:00 -0800,HKCategoryValueAppleStandHourStood
"Aditya’s Apple Watch","3.1.3","<<HKDevice: 0x1c4c90130>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch1,2, software:3.1.3>","AppleStandHour",,2017-02-15 20:06:26 -0800,2017-02-15 20:00:00 -0800,2017-02-15 21:00:00 -0800,HKCategoryValueAppleStandHourStood
